timestamp,price_THB,price_USD
2022-12-14 06:29:00 UTC,640467.6359,17771.0216
2022-12-14 06:34:00 UTC,640347.0064,17767.6745
2022-12-14 06:39:00 UTC,640260.0159,17765.2608
2022-12-14 06:44:00 UTC,640021.483,17758.6423
2022-12-14 06:49:00 UTC,640635.9784,17775.6926
2022-12-14 06:54:00 UTC,640661.4716,17776.4
2022-12-14 06:59:00 UTC,640584.412,17774.2618
2022-12-14 07:04:00 UTC,640581.5126,17774.1814
2022-12-14 07:09:00 UTC,640742.3894,17778.6452
2022-12-14 07:14:00 UTC,640800.9709,17780.2707
2022-12-14 07:19:00 UTC,641041.2298,17786.9371
2022-12-14 04:29:00 UTC,640129.8106,17761.648
2022-12-14 04:34:00 UTC,640041.3908,17759.1946
2022-12-14 04:39:00 UTC,640064.4661,17759.8349
2022-12-14 04:44:00 UTC,640098.7726,17760.7868
2022-12-14 04:49:00 UTC,640062.7658,17759.7877
2022-12-14 04:54:00 UTC,640488.8811,17771.6111
2022-12-14 04:59:00 UTC,640297.4914,17766.3007
2022-12-14 05:04:00 UTC,640413.0133,17769.506
2022-12-14 05:09:00 UTC,640465.396,17770.9595
2022-12-14 05:14:00 UTC,640689.5562,17777.1793
2022-12-14 05:19:00 UTC,640412.831,17769.501
2022-12-14 05:24:00 UTC,640130.0067,17761.6535
2022-12-14 05:29:00 UTC,640626.2364,17775.4223
2022-12-14 05:34:00 UTC,639874.7999,17754.5723
2022-12-14 05:39:00 UTC,639769.4099,17751.648
2022-12-14 05:44:00 UTC,640340.0442,17767.4814
2022-12-14 05:49:00 UTC,639809.4777,17752.7598
2022-12-14 05:54:00 UTC,640072.9438,17760.0701
2022-12-14 05:59:00 UTC,640798.429,17780.2001
2022-12-14 06:04:00 UTC,640526.5757,17772.657
2022-12-14 06:09:00 UTC,640364.1658,17768.1507
2022-12-14 06:14:00 UTC,640452.5481,17770.603
2022-12-14 06:19:00 UTC,639970.503,17757.2277
2022-12-14 06:24:00 UTC,640487.1382,17771.5628
2022-12-14 07:24:00 UTC,640974.5205,17785.0861
2022-12-14 07:29:00 UTC,641397.3789,17796.8192
2022-12-14 07:34:00 UTC,641049.319,17787.1616
2022-12-14 07:39:00 UTC,641259.9703,17793.0065
2022-12-14 07:44:00 UTC,641162.5033,17790.3021
2022-12-14 07:49:00 UTC,641223.8795,17792.0051
2022-12-14 07:54:00 UTC,641553.1978,17801.1427
2022-12-14 07:59:00 UTC,641472.8701,17798.9138
2022-12-14 08:04:00 UTC,641682.0221,17804.7172
2022-12-14 08:09:00 UTC,641471.9485,17798.8883
2022-12-14 08:14:00 UTC,641600.4149,17802.4528
2022-12-14 08:19:00 UTC,641398.9193,17796.8619
2022-12-14 08:24:00 UTC,641495.9321,17799.5537
2022-12-14 08:29:00 UTC,641568.7898,17801.5753
2022-12-14 08:34:00 UTC,641983.7252,17813.0885
2022-12-14 08:39:00 UTC,642604.6497,17830.3173
2022-12-14 08:44:00 UTC,642471.829,17826.6319
2022-12-14 08:49:00 UTC,642600.8973,17830.2131
2022-12-14 08:54:00 UTC,642397.175,17824.5605
2022-12-14 08:59:00 UTC,642715.0961,17833.3818
2022-12-14 09:04:00 UTC,642285.366,17821.4581
2022-12-14 09:09:00 UTC,642362.4487,17823.5969
2022-12-14 09:14:00 UTC,642401.2378,17824.6732
2022-12-14 09:19:00 UTC,642138.0993,17817.3719
2022-12-14 09:24:00 UTC,640940.6494,17784.1463
2022-12-09 13:59:00 UTC,618960.2467,17174.2573
2022-12-09 14:04:00 UTC,618623.8559,17164.9234
2022-12-09 14:09:00 UTC,618172.586,17152.4021
2022-12-09 14:14:00 UTC,617704.6052,17139.417
2022-12-09 14:19:00 UTC,617373.1057,17130.2189
2022-12-09 14:24:00 UTC,616373.0926,17102.4716
2022-12-09 14:29:00 UTC,616674.3272,17110.83
2022-12-09 14:34:00 UTC,617010.917,17120.1693
2022-12-09 14:39:00 UTC,617870.32,17144.0151
2022-12-09 14:44:00 UTC,618419.2935,17159.2475
2022-12-09 14:49:00 UTC,618537.3433,17162.523
2022-12-09 14:54:00 UTC,618060.2083,17149.2839
2022-12-09 12:54:00 UTC,621430.4111,17242.7968
2022-12-09 12:59:00 UTC,622077.2048,17260.7433
2022-12-09 13:04:00 UTC,621929.918,17256.6566
2022-12-09 13:09:00 UTC,621899.1823,17255.8037
2022-12-09 13:14:00 UTC,621563.5926,17246.4922
2022-12-09 13:19:00 UTC,621098.7663,17233.5946
2022-12-09 13:24:00 UTC,620350.3539,17212.8285
2022-12-09 13:29:00 UTC,620703.645,17222.6312
2022-12-09 13:34:00 UTC,618001.9939,17147.6687
2022-12-09 13:39:00 UTC,618006.429,17147.7917
2022-12-09 13:44:00 UTC,618133.9822,17151.3309
2022-12-09 13:49:00 UTC,617962.4108,17146.5704
2022-12-09 13:54:00 UTC,619175.1612,17180.2205
2022-12-09 15:59:00 UTC,618794.3485,17169.6541
2022-12-09 16:04:00 UTC,619060.9097,17177.0503
2022-12-09 16:09:00 UTC,619018.6398,17175.8775
2022-12-09 16:14:00 UTC,618704.8774,17167.1715
2022-12-09 16:19:00 UTC,618892.4692,17172.3766
2022-12-09 16:24:00 UTC,619030.1179,17176.196
2022-12-09 16:29:00 UTC,619097.4936,17178.0654
2022-12-09 16:34:00 UTC,618860.7648,17171.4969
2022-12-09 16:39:00 UTC,618390.9859,17158.462
2022-12-09 16:44:00 UTC,618326.3687,17156.6691
2022-12-09 16:49:00 UTC,618552.6812,17162.9486
2022-12-09 16:54:00 UTC,618629.6078,17165.083
2022-12-09 14:59:00 UTC,618033.7409,17148.5495
2022-12-09 15:04:00 UTC,618683.9327,17166.5904
2022-12-09 15:09:00 UTC,618452.6619,17160.1733
2022-12-09 15:14:00 UTC,618445.8795,17159.9851
2022-12-09 15:19:00 UTC,618464.3086,17160.4965
2022-12-09 15:24:00 UTC,618594.8181,17164.1177
2022-12-09 15:29:00 UTC,618721.8976,17167.6438
2022-12-09 15:34:00 UTC,618986.2139,17174.9778
2022-12-09 15:39:00 UTC,619009.7754,17175.6315
